,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
295,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,62959366.23056645,0.0027606823057807293,673800000.0,1535.7185207421355
296,265958863.13619265,0.0,325653094.79367006,0.0074571830375114575,81101963.466326,0.0,64793596.51352224,0.0,56867136.820884466,0.002962910244565171,673800000.0,5457.019457254296
297,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,81751024.1475993,0.0055867099700157765,673800000.0,3124.8936402913973
298,265958863.13619265,0.0,254841534.67915237,0.0,81101963.466326,0.0,64793596.51352224,0.0,182219625.80309892,0.018438701949606652,673800000.0,10863.04367623188
299,265958863.13619265,0.0,258749833.14741218,0.0005583501147520581,81101963.466326,0.0,64793596.51352224,0.0,30351526.042379983,0.0,673800000.0,257.0766520581323
300,231982397.93393332,0.0,275036483.9272252,0.0,517500661.23584896,0.14804255338415098,32289850.28479331,3.999745549332993e-05,173752381.56634772,0.0,1307200000.0,25327.075531109927
301,231982397.93393332,0.0,275036483.9272252,0.0,103019561.26034293,0.001186943578302279,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,154.7224633420722
302,231982397.93393332,0.0,275036483.9272252,0.0,111328116.30589671,0.004516879138544141,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,597.2693215060475
303,231982397.93393332,0.0,275036483.9272252,0.0,100085910.603423,0.0,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,0.0
304,231982397.93393332,0.0,275036483.9272252,0.0,100504118.28401437,0.00011192961306194425,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,14.212246572588157
305,231982397.93393332,0.0,275036483.9272252,0.0,150195906.75338078,0.012928281024342481,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,1840.8305647556103
306,231982397.93393332,0.0,275036483.9272252,0.0,107376079.5800018,0.0023993717747446365,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,317.8164112279956
307,231982397.93393332,0.0,275036483.9272252,0.0,100085910.603423,0.0,32581296.792343173,6.335340785965741e-05,173752381.56634772,0.0,1307200000.0,44.11344643877504
308,231982397.93393332,0.0,275036483.9272252,0.0,117161349.49962586,0.004452057782267588,32061708.8234512,2.131884560178917e-05,173752381.56634772,0.0,1307200000.0,614.0110631776818
309,231982397.93393332,0.0,275036483.9272252,0.0,102148070.42672488,0.0005462641928567061,31756465.62997268,0.0,176342577.3356575,0.0003495758707397819,1307200000.0,197.53457839569535
310,231982397.93393332,0.0,275036483.9272252,0.0,100085910.603423,0.0,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,0.0
311,231982397.93393332,0.0,275036483.9272252,0.0,100085910.603423,0.0,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,0.0
312,231982397.93393332,0.0,275036483.9272252,0.0,100085910.603423,0.0,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,0.0
313,231982397.93393332,0.0,275036483.9272252,0.0,275236744.5660861,0.06180891451680112,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,10287.585846309563
314,231982397.93393332,0.0,275036483.9272252,0.0,107399599.92684007,0.0024133604458443265,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,317.9839911363102
315,231982397.93393332,0.0,275036483.9272252,0.0,102159465.50692832,0.0005516633308474049,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,70.9209170570132
316,231982397.93393332,0.0,275036483.9272252,0.0,113233514.47238635,0.005246500145466297,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,703.4310692615168
317,231982397.93393332,0.0,275036483.9272252,0.0,100085910.603423,0.0,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,0.0
318,231982397.93393332,0.0,275036483.9272252,0.0,126271309.76473752,0.0052748301229363125,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,703.7704535384896
319,231982397.93393332,0.0,275036483.9272252,0.0,112020201.60212654,0.0024233471941200978,36695378.99662702,0.00025276016672676384,173752381.56634772,0.0,1307200000.0,543.0214338850158
320,231982397.93393332,0.0,275036483.9272252,0.0,100085910.603423,0.0,32986430.892654616,9.016585671423941e-05,173752381.56634772,0.0,1307200000.0,68.19692293152329
321,231982397.93393332,0.0,278173637.67417884,0.00034856629604933904,100085910.603423,0.0,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,101.60694515153375
322,231982397.93393332,0.0,275036483.9272252,0.0,100085910.603423,0.0,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,0.0
323,231982397.93393332,0.0,275036483.9272252,0.0,109100006.91723876,0.0036057843282736386,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,481.07704576594097
324,231982397.93393332,0.0,275036483.9272252,0.0,105921001.91980813,0.001190448975831813,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,154.76445690903927
325,231982397.93393332,0.0,275036483.9272252,0.0,100085910.603423,0.0,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,0.0
326,231982397.93393332,0.0,275036483.9272252,0.0,310594683.5705612,0.05105221505560851,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,8343.200870285682
327,231982397.93393332,0.0,275036483.9272252,0.0,100085910.603423,0.0,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,0.0
328,231982397.93393332,0.0,275036483.9272252,0.0,100085910.603423,0.0,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,0.0
329,231982397.93393332,0.0,275036483.9272252,0.0,100085910.603423,0.0,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,0.0
330,231982397.93393332,0.0,275036483.9272252,0.0,101418710.26198113,0.0005360333423567344,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,70.73367467926637
331,231982397.93393332,0.0,275036483.9272252,0.0,103046297.29389895,0.0012063385904022435,34472147.269234285,0.0002873337758184482,173752381.56634772,0.0,1307200000.0,394.8377388395244
332,231982397.93393332,0.0,275036483.9272252,0.0,122142492.7377296,0.00874112866376255,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,1189.8459196893432
333,231982397.93393332,0.0,275036483.9272252,0.0,100416728.43114638,0.00011053047283469826,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,14.195485309897071
334,231982397.93393332,0.0,275036483.9272252,0.0,114034437.55733937,0.005539649408126256,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,750.5053688411622
335,231982397.93393332,0.0,275036483.9272252,0.0,100085910.603423,0.0,31994861.063530326,2.3366768663410208e-05,173752381.56634772,0.0,1307200000.0,15.789294884492007
336,231982397.93393332,0.0,275036483.9272252,0.0,126489078.3041548,0.008503958953368742,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,1184.1007311717096
337,231982397.93393332,0.0,275036483.9272252,0.0,100085910.603423,0.0,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,0.0
338,231982397.93393332,0.0,275036483.9272252,0.0,112007580.78556468,0.0024187366090984907,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,318.048395892044
339,231982397.93393332,0.0,275926441.5662496,0.0001622591376281335,107443832.60706404,0.0024396677286308397,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,365.1066184205653
340,231982397.93393332,0.0,275036483.9272252,0.0,122272579.30614,0.008821486241105847,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,1191.4864023005728
341,231982397.93393332,0.0,276153772.08577836,0.00016230824492882728,213438369.91909263,0.028174375250065005,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,4298.550501766125
342,231982397.93393332,0.0,278959243.9132114,0.0007028764723448003,100085910.603423,0.0,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,207.47235029138866
343,231982397.93393332,0.0,275036483.9272252,0.0,100415663.43877423,0.00010989707111999436,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,14.187897355292952
344,231982397.93393332,0.0,275036483.9272252,0.0,100085910.603423,0.0,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,0.0
345,231982397.93393332,0.0,275036483.9272252,0.0,102776958.9538329,0.0005522686688931858,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,70.92816881763352
346,231982397.93393332,0.0,282378610.93021125,0.0010329703445971779,100085910.603423,0.0,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,310.77217394456
347,231982397.93393332,0.0,275036483.9272252,0.0,104600427.59511368,0.0011978344898240176,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,154.85293305869277
348,231982397.93393332,0.0,275036483.9272252,0.0,100085910.603423,0.0,31756465.62997268,0.0,173752381.56634772,0.0,1307200000.0,0.0
349,231982397.93393332,0.0,275036483.9272252,0.0,100085910.603423,0.0,34888091.89057989,0.00026706523176336027,173752381.56634772,0.0,1307200000.0,228.85243289281206
350,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,59138717.348089054,0.000674598411181177,211036732.54621977,0.0,1080100000.0,142.09797176279133
351,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
352,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
353,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
354,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
355,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
356,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
357,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
358,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
359,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,239252567.92736277,0.008825660166771124,1080100000.0,859.2495987370751
360,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,214521141.70260563,0.0008721695548721864,1080100000.0,78.98952858149977
361,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
362,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
363,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
364,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
365,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,216281817.92371085,0.0016903882367183397,1080100000.0,155.17434984975813
366,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
367,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
368,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
369,75045421.87376682,0.000480260336625704,166473553.722367,0.0,92102587.19999316,0.0,57311707.96263204,0.00012046756800968858,211036732.54621977,0.0,1080100000.0,32.90218633128317
370,1469601933.9525547,0.3100118007683801,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,7888.16486395183
371,100338295.15997519,0.004783620686642601,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,121.71791050960536
372,143835426.4315682,0.012184275722372398,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,310.02553905271276
373,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
374,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
375,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
376,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
377,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
378,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
379,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
380,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
381,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56689939.108539775,6.657743734836475e-05,211036732.54621977,0.0,1080100000.0,10.002301631774639
382,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,217320645.46803647,0.0030745957435992554,1080100000.0,286.6412357616984
383,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
384,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
385,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
386,73956521.98473646,0.000480260336625704,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,12.220091956276764
387,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
388,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
389,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
390,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
391,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
392,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
393,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
394,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
395,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
396,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
397,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
398,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56472370.079071574,0.0,211036732.54621977,0.0,1080100000.0,0.0
399,72222705.9376919,0.0,166473553.722367,0.0,92102587.19999316,0.0,56992390.711082876,0.0001222062336939768,211036732.54621977,0.0,1080100000.0,20.763514414730963
400,237161696.09891078,0.0,122529913.13437451,0.0,118508843.76435998,0.04389067905462021,69307194.68911892,0.015322189137741657,173286182.40483302,0.0,1149100000.0,0.0
401,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
402,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
403,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
404,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
405,237161696.09891078,0.0,122529913.13437451,0.0,104686235.85157552,0.007162660292188217,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
406,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
407,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,38888050.57936222,0.0012132196712962783,173286182.40483302,0.0,1149100000.0,0.0
408,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,40287002.79315897,0.0015411683858259995,173286182.40483302,0.0,1149100000.0,0.0
409,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,37237145.10928963,0.00029292377042178887,175469967.0701165,0.0019415639821544059,1149100000.0,0.0
410,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
411,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
412,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
413,237161696.09891078,0.0,122529913.13437451,0.0,108408059.50211945,0.019827911406414753,40407945.08909476,0.0020385219123202555,173286182.40483302,0.0,1149100000.0,0.0
414,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
415,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
416,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36830922.76862104,0.00015186147965769213,173286182.40483302,0.0,1149100000.0,0.0
417,237161696.09891078,0.0,122810099.3452777,0.0002028022538937497,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
418,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36717809.25330548,3.229861440037047e-05,173286182.40483302,0.0,1149100000.0,0.0
419,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,53952247.599593595,0.006120560056733162,173286182.40483302,0.0,1149100000.0,0.0
420,237597268.3443172,0.00026699658357554057,122529913.13437451,0.0,100455669.33672759,0.0,40306890.634102955,0.0017206394706552476,173286182.40483302,0.0,1149100000.0,0.0
421,237161696.09891078,0.0,128731861.6932566,0.004427897008431303,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
422,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
423,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
424,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
425,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,37026903.68866358,0.0001560069120808741,173286182.40483302,0.0,1149100000.0,0.0
426,237161696.09891078,0.0,122529913.13437451,0.0,108852154.16137275,0.013975831388781147,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
427,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
428,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
429,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
430,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
431,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,44525224.66824593,0.004505594661412857,173286182.40483302,0.0,1149100000.0,0.0
432,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
433,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
434,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
435,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,37811477.17608947,0.0007538735006567959,173286182.40483302,0.0,1149100000.0,0.0
436,237161696.09891078,0.0,122529913.13437451,0.0,100771305.59125288,0.0006774635281800408,36825203.4142748,0.00012036109209756858,173286182.40483302,0.0,1149100000.0,0.0
437,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
438,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,37425369.041129924,0.00029983630201594886,173286182.40483302,0.0,1149100000.0,0.0
439,237161696.09891078,0.0,126341745.40976587,0.004433286446971902,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
440,237161696.09891078,0.0,122529913.13437451,0.0,100716749.46081701,0.0006878109245127304,41094518.388234995,0.0027203299209994,173286182.40483302,0.0,1149100000.0,0.0
441,237161696.09891078,0.0,127315496.74361408,0.004434793896622803,108979584.47537538,0.014290626789570902,40390281.48784743,0.0017696868207123532,173286182.40483302,0.0,1149100000.0,0.0
442,237161696.09891078,0.0,129564730.54628298,0.00803972748314224,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
443,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
444,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
445,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
446,237161696.09891078,0.0,133687311.75738844,0.010020221193606182,100455669.33672759,0.0,36833021.559603274,0.0001546283622539615,173286182.40483302,0.0,1149100000.0,0.0
447,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36701265.76128051,3.370245062410343e-05,173286182.40483302,0.0,1149100000.0,0.0
448,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,36638443.08991128,0.0,173286182.40483302,0.0,1149100000.0,0.0
449,237161696.09891078,0.0,122529913.13437451,0.0,100455669.33672759,0.0,49735144.42521862,0.006991298865104557,173286182.40483302,0.0,1149100000.0,0.0
450,321888176.6351795,0.0,263270773.89450055,0.01357457520612883,122094886.35989553,0.0,62624166.80646288,0.0,161248381.36435187,0.0,321100000.0,4477.141242668464
451,321888176.6351795,0.0,190549713.6537247,0.001038228888368937,122094886.35989553,0.0,62624166.80646288,0.0,191295036.3448668,0.006040943706985636,321100000.0,2613.1853628673907
452,321888176.6351795,0.0,189028942.01757622,0.0010483347389059934,122094886.35989553,0.0,62624166.80646288,0.0,161248381.36435187,0.0,321100000.0,308.7362481681823
453,321888176.6351795,0.0,186628534.42074972,0.0003402117303010223,122094886.35989553,0.0,62624166.80646288,0.0,176505170.80362573,0.0020386356496164214,321100000.0,853.1314266265501
454,321888176.6351795,0.0,222339707.59185898,0.005235245806975531,122094886.35989553,0.0,62624166.80646288,0.0,161248381.36435187,0.0,321100000.0,1624.5215812497725
455,321888176.6351795,0.0,186642330.9737957,0.0003439653909327923,122094886.35989553,0.0,62624166.80646288,0.0,161248381.36435187,0.0,321100000.0,101.09912244020212
456,321888176.6351795,0.0,186135681.6847669,0.00033773009028346984,122094886.35989553,0.0,62624166.80646288,0.0,161248381.36435187,0.0,321100000.0,100.41090410022393
457,321888176.6351795,0.0,189881339.99784932,0.000861141625229635,122094886.35989553,0.0,62624166.80646288,0.0,161248381.36435187,0.0,321100000.0,253.83899038474317
458,321888176.6351795,0.0,185338074.3994338,0.00015695660822261532,122094886.35989553,0.0,62624166.80646288,0.0,161248381.36435187,0.0,321100000.0,46.22221009937852
459,321888176.6351795,0.0,197136874.38139465,0.0019450108673316165,122094886.35989553,0.0,62624166.80646288,0.0,425570967.7592051,0.03217042194095289,321100000.0,15293.985104160676
460,321888176.6351795,0.0,184240456.14366168,0.0,122094886.35989553,0.0,62624166.80646288,0.0,285699345.20564425,0.012516837477849367,321100000.0,4859.633165214675
461,321888176.6351795,0.0,184240456.14366168,0.0,122094886.35989553,0.0,62624166.80646288,0.0,165588857.31258276,0.0007335040398958147,321100000.0,267.0165816752758
462,321888176.6351795,0.0,184240456.14366168,0.0,122094886.35989553,0.0,62624166.80646288,0.0,217475061.87358093,0.0056624947424134195,321100000.0,2187.4054575658283
463,321888176.6351795,0.0,197396845.85960904,0.002132433344879278,122094886.35989553,0.0,62624166.80646288,0.0,161248381.36435187,0.0,321100000.0,653.0987766572246
464,321888176.6351795,0.0,188863067.12719402,0.0008544524865518679,122094886.35989553,0.0,62624166.80646288,0.0,161248381.36435187,0.0,321100000.0,253.1006798884888
465,321888176.6351795,0.0,186651496.2515357,0.0003464590096009629,122094886.35989553,0.0,62624166.80646288,0.0,273363716.38849896,0.014512048138165996,321100000.0,5835.94949400738
466,321888176.6351795,0.0,184240456.14366168,0.0,122094886.35989553,0.0,62624166.80646288,0.0,168906832.14476493,0.0015831831986654423,321100000.0,573.2326262316537
467,321888176.6351795,0.0,297173381.51060355,0.01372311699876824,122094886.35989553,0.0,62624166.80646288,0.0,161248381.36435187,0.0,321100000.0,4501.222424926034
